id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3456230,A modern three bedroom flat near water,15071959,Anna,,Hägersten-Liljeholmens,59.30581,18.02852,Entire home/apt,,4,5,2019-08-06,0.04,1,0,0,
3471610,Very central Stockholm apartment,17412048,Elinor,,Norrmalms,59.3455,18.05449,Entire home/apt,,3,11,2023-09-15,0.10,1,0,3,
3475703,Cosy apartment in Södermalm,8121403,Ebba,,Södermalms,59.30833,18.06696,Entire home/apt,1800,2,32,2024-05-28,0.26,1,82,5,
3477819,Boende med egen solig uteplats,5608053,Kajsa,,Hägersten-Liljeholmens,59.30345042242657,17.992835057672135,Entire home/apt,950,3,3,2023-08-21,0.27,1,42,3,
3483286,True oasis in the middle of Sthlm!,9530629,Ghadeh,,Kungsholmens,59.33023,18.0435,Entire home/apt,3392,5,34,2023-07-09,0.29,1,303,1,
3501347,Lovely flat with balcony!,17437011,Malin,,Norrmalms,59.34202,18.0289,Entire home/apt,,30,8,2018-08-31,0.07,1,0,0,
3512239,Cozy apartment in a lovley area,4544741,Åsa,,Hägersten-Liljeholmens,59.30154,18.00838,Entire home/apt,,4,3,2019-08-02,0.03,1,0,0,
3576943,"Two room apartment, sunny balcony",18014050,Josefin,,Skarpnäcks,59.27479,18.13571,Entire home/apt,1290,2,29,2015-08-12,0.24,1,86,0,
3676773,"Beautiful area in Södermalm, center Stockholm",18674130,Charlotte,,Södermalms,59.317046531199004,18.050451144839528,Private room,900,1,6,2024-05-23,0.53,1,364,6,
3682307,Renovated Apartment in SOFO 116km,18719400,Ingun,,Södermalms,59.30894,18.08553,Entire home/apt,,6,46,2024-01-05,0.38,1,10,5,
3695394,Quaint cottage near Sthlm center,9149554,Lena,,Enskede-Årsta-Vantörs,59.27535,18.03203,Entire home/apt,1200,4,75,2024-05-27,0.62,1,13,10,
3709938,Charming flat in beautiful Old Town,18720954,Maria And Family,,Norrmalms,59.32776,18.07586,Entire home/apt,,5,125,2024-03-13,1.04,1,0,7,
3754208,Old town with great view,7626050,Erik,,Södermalms,59.32387,18.06933,Entire home/apt,1500,28,40,2024-06-02,0.37,1,1,5,
3770117,A great location and a good vibe,8778421,Elsa,,Södermalms,59.31089,18.08162,Entire home/apt,1383,2,92,2024-04-30,0.77,1,8,7,
3869021,Luxurious Penthouse Apt (1700sqft),2537136,Jakob,,Södermalms,59.31826,18.03141,Entire home/apt,3999,8,28,2024-01-02,0.24,1,37,4,
3875790,Beautiful apartment - Södermalm,20026190,Malin,,Södermalms,59.31597,18.04632,Entire home/apt,3500,5,9,2017-01-11,0.08,1,8,0,
3892223,City/Room20sqm/Bed4sqm/Balcony5sqm,6422311,Christian,,Norrmalms,59.34011,18.03048,Private room,795,26,35,2019-09-29,0.29,2,248,0,
3914663,5.30 meter i takhöjd,20276258,Mia,,Norrmalms,59.34229,18.03599,Entire home/apt,4000,5,0,,,1,355,0,
3933634,Perfect city pad,20381576,Richard,,Östermalms,59.33787,18.07866,Entire home/apt,887,500,3,2015-09-12,0.03,1,365,0,
3955249,Lantligt & lugnt nära Älvsjömässan,1554143,Anitta,,Älvsjö,59.27829,17.9923,Entire home/apt,2500,3,12,2020-02-10,0.11,2,364,0,
3964741,Beautiful apartment in Stockholm,20548763,André,,Kungsholmens,59.33054,18.00411,Entire home/apt,,2,74,2023-07-30,0.77,1,0,1,
3989890,Unique 2 room apt in center Sthlm,20642359,Johan,,Norrmalms,59.34442,18.05177,Entire home/apt,2500,2,16,2024-05-27,0.13,1,178,2,
4006098,Boende i gamla Midsommarkransen,20771505,Anna,,Hägersten-Liljeholmens,59.30272,18.0053,Entire home/apt,2400,3,87,2024-06-27,0.74,1,14,7,
4027340,Villa with stunning lake views 15 mins from city,4068175,Florence,,Hägersten-Liljeholmens,59.30263,17.95194,Entire home/apt,,7,17,2023-07-24,0.15,1,0,1,
4046666,Top apartment - heart of Stockholm,3691991,Espen,,Norrmalms,59.33839,18.06491,Entire home/apt,2490,5,99,2023-11-17,0.83,1,1,2,
4163302,Top floor - balcony and fireplace (1.259 ft2),8774397,Björn,,Östermalms,59.33964,18.08023,Entire home/apt,,2,62,2022-09-26,0.71,1,0,0,
4194834,A great space in Stockholm,21762699,Madeleine,,Skarpnäcks,59.28635,18.11015,Entire home/apt,500,3,9,2024-06-02,0.12,1,9,2,
4196702,Heart of Sofo,21771376,John,,Södermalms,59.31398,18.08415,Entire home/apt,,2,56,2020-11-23,0.66,1,0,0,
4223275,Renovated - Stylish 2 rooms City Apt.,21917357,Sue,,Östermalms,59.34632,18.11412,Entire home/apt,,3,18,2022-04-08,0.15,1,0,0,
4224411,Quiet room in the city centre,7275386,Ewa,,Kungsholmens,59.3346,18.03524,Private room,499,1,164,2024-06-24,1.43,1,288,38,
4240215,Great villa by the forest close to the city,22003025,Sofia,,Enskede-Årsta-Vantörs,59.2797,18.07888,Entire home/apt,2500,7,1,2016-07-30,0.01,1,83,0,
4266112,Cosy little house. with a garden.,22145903,Krister,,Älvsjö,59.26784,17.98297,Entire home/apt,750,5,62,2024-05-19,0.59,1,131,7,
4274300,"Retro, eclectic, nostalgic aptmnt in finest:",222520,Robert Mattias,,Södermalms,59.31827,18.02978,Entire home/apt,,5,88,2020-11-01,0.90,1,0,0,
4317025,2 room apt near the Globen + City,22407158,Medet,,Farsta,59.27354,18.07057,Entire home/apt,3500,1,4,2015-08-28,0.04,1,365,0,
4345037,Charming villa in perfect spot,22557404,Sophia,,Bromma,59.32913,17.97592,Entire home/apt,4500,4,47,2024-05-20,0.43,1,28,5,
4382134,Trivsam lägenhet i härligt område nära vatten,22752322,Petra,,Södermalms,59.30637,18.10411,Entire home/apt,2500,3,39,2024-05-21,0.34,1,183,3,
4425828,Välkommen till nyrenoverad pärla,22975136,Maja,,Kungsholmens,59.32156200000001,17.9955947,Entire home/apt,1200,1,0,,,1,215,0,
4510223,"Light, cosy aprtmnt, middle of SoFo",9387119,Layla,,Södermalms,59.31578,18.08451,Entire home/apt,909,20,38,2024-05-26,0.36,1,37,5,
4560935,Next to Slussen close to everything,7735109,Tove,,Södermalms,59.31918,18.07291,Entire home/apt,,3,2,2016-11-07,0.02,1,0,0,
4567286,"Cozy apt in Kungsholmen, Stockholm",23674901,Ani,,Kungsholmens,59.331,18.03945,Entire home/apt,,3,31,2024-06-16,0.27,1,6,10,
4569241,Room close to Stockholmsmässan and Stockholm city,23686285,Johanna,,Älvsjö,59.2759,18.00136,Private room,,1,24,2024-05-26,0.21,2,0,3,
4586061,Luxury Living next to Beautiful Park,23771155,Anna,,Norrmalms,59.3414,18.0436,Entire home/apt,2000,14,1,2016-07-28,0.01,1,55,0,
4591467,"Stockholm City, child friendly",23773283,Ann-Sofi,,Norrmalms,59.32953,18.06258,Entire home/apt,,1,8,2016-01-03,0.07,1,0,0,
4683232,"Light studio apartment with balcony, Stockholm",24335142,Josefin,,Södermalms,59.314,18.08391,Entire home/apt,1500,3,110,2024-06-27,0.98,1,5,11,
4723486,Cosy 58m2 in SOFO with balcony!,6437888,Jezzica,,Södermalms,59.314404,18.081444,Entire home/apt,,4,77,2024-06-16,0.70,1,9,10,
4736291,Modern OldStyle Central Apartment,24451565,Karin,,Norrmalms,59.34921,18.05905,Entire home/apt,5000,2,18,2023-08-21,0.16,1,179,1,
4760460,Townhouse by the waterfront,24563562,Cecilia And Anders,,Södermalms,59.307,18.09623,Entire home/apt,,1,66,2018-11-03,0.58,1,0,0,
4808886,Mysig sekelskifteslägenhet Hornstull,24768573,Anna,,Södermalms,59.31982,18.03371,Entire home/apt,1600,7,9,2023-08-06,0.38,1,30,4,
4831733,Cute Island Apt Close to Sthlm City,24872682,Frida,,Södermalms,59.3185,18.02484,Entire home/apt,,3,59,2024-05-20,0.51,1,0,1,
4839907,Barnvänlig minitrea nära Södermalm,24907465,Marcella,,Enskede-Årsta-Vantörs,59.29876,18.05582,Private room,,4,11,2023-01-06,0.15,1,0,0,
4927639,"Bright, spacious apartment, close to Södermalm",2352109,Jakob,,Skarpnäcks,59.29675,18.10338,Entire home/apt,1000,2,18,2024-06-09,0.25,1,225,7,
4984631,Modern 3 room apartment w. balcony,5974065,Anna,,Enskede-Årsta-Vantörs,59.26592,18.05942,Entire home/apt,820,5,6,2019-07-21,0.06,1,141,0,
5044485,Modern n cosy in Södermalm,26043221,Johan,,Södermalms,59.31421,18.06262,Entire home/apt,1200,2,61,2024-05-29,0.55,1,17,13,
5114108,Private room in a charming shared apartment,26424883,Marco,,Kungsholmens,59.333655015638435,18.015695867669606,Private room,,1,37,2023-07-09,0.53,1,0,2,
5117906,Nice room in quiet area and close to subway,26423576,Patrik,,Bromma,59.34482,17.8878,Private room,790,2,31,2024-05-20,0.29,1,179,4,
5135270,Three rooms and a lovely balcony!,26545864,Conny,,Södermalms,59.31857,18.03696,Entire home/apt,,3,104,2024-06-09,0.92,1,5,14,
5147517,Modern och mysig villa med pool nära Stockholm C,26614020,Björn,,Farsta,59.27164,18.0876,Entire home/apt,4714,3,12,2024-06-25,0.20,1,344,8,
5211276,Konstnärs lägenhet i Hornstull,26958984,Eva Vilda,,Södermalms,59.31534,18.0347,Entire home/apt,2500,3,4,2016-11-09,0.04,1,358,0,
5218468,Perfect family vacation in Stockholm,8114578,Vera,,Skärholmens,59.29211,17.9223,Entire home/apt,1982,5,6,2019-07-24,0.07,1,1,0,
5279090,Sjönära mysigt radhus (cleaning fee included).,16172668,Johan,,Hässelby-Vällingby,59.37677,17.79983,Entire home/apt,1200,2,36,2022-01-02,0.32,1,147,0,
5283346,Lägenhet på Söder,27353732,Kajsa,,Södermalms,59.30721,18.08785,Entire home/apt,,1,0,,,1,0,0,
5289254,Two-bedroom in Vasastan,25985813,Hanna,,Norrmalms,59.34482,18.03429,Entire home/apt,1100,6,21,2024-05-22,0.19,1,41,5,
5296050,Wonderful penthouse in the heart of Stockholm,27428901,Eva,,Södermalms,59.31791,18.05317,Entire home/apt,,6,8,2019-08-19,0.10,1,0,0,
5348547,Charming apt in The National Park,23178281,Henrik,,Östermalms,59.3727,18.0539,Entire home/apt,,7,5,2022-08-12,0.05,1,1,0,
5360266,Nice house close to Stockholm City,27786741,Lina,,Skarpnäcks,59.27917,18.11881,Entire home/apt,2000,5,20,2024-06-02,0.18,1,36,1,
5362220,New production apartment of 60 sqm  in Kungsholmen,27797274,Orhan,,Kungsholmens,59.33519,18.01226,Entire home/apt,,1,47,2022-04-07,0.44,1,0,0,
5426559,Large house 15 mins from central stockholm.,8342524,Jamie,,Hägersten-Liljeholmens,59.30385,17.96736,Entire home/apt,4000,4,6,2018-04-16,0.05,1,28,0,
5496444,spacious newly renovated 4 bedroom,28506733,Jana,,Södermalms,59.31723,18.03132,Entire home/apt,2999,5,15,2023-07-13,0.13,1,211,2,
5545190,"Charming apartment, 18min to the city",28751253,Elena,,Skarpnäcks,59.27611,18.12659,Entire home/apt,,2,30,2022-04-18,0.35,1,0,0,
5559364,Stort lyxigt rum 15 min till city,28820921,Kerstin,,Hägersten-Liljeholmens,59.30024,17.95386,Private room,560,2,174,2024-06-21,1.55,1,332,23,
5559557,"Spacious two-level apartment, nearby the water.",2284827,Anna,,Södermalms,59.30732,18.06689,Entire home/apt,,10,5,2023-08-10,0.05,1,0,1,
5574577,Lakeside B&B close to city center,28169993,Maria  & Per,,Älvsjö,59.26551,17.97737,Private room,,1,53,2024-05-19,0.48,1,0,1,
5576409,Flat in central & cosy Mariaberget,16038006,Guillaume,,Södermalms,59.32026,18.0586,Entire home/apt,,3,31,2022-07-12,0.28,1,0,0,
5636187,Mitt i Stockholm nära Djurgården,29210804,Kristina,,Östermalms,59.33383,18.08866,Entire home/apt,1500,3,39,2024-05-12,0.36,1,8,1,
5655177,Hip and heavenly Hammarby Höjden!,27281864,John,,Skarpnäcks,59.29552,18.10523,Private room,350,30,2,2023-05-31,0.02,2,358,0,
5679841,Family-friendly apartment,29447655,Ilia,,Södermalms,59.31803894042969,18.02950096130371,Entire home/apt,,3,9,2023-12-26,0.08,1,2,6,
5690367,Modern 2 bedroom apt in Hornstull,29501426,Sara And Henrik,,Södermalms,59.31605,18.03633,Entire home/apt,,4,11,2018-07-09,0.10,1,0,0,
5690866,2 bedroom apt in trendy Södermalm,29502286,Görel,,Södermalms,59.31056,18.05251,Entire home/apt,1150,28,16,2023-09-01,0.15,1,213,2,
5701850,Charming loft in the Old Town,5538207,Aurore,,Södermalms,59.32474,18.07026,Entire home/apt,2500,3,33,2024-01-04,0.29,1,12,7,
5711903,Family house 35 min from center,1993266,Stephane,,Skärholmens,59.28084,17.88999,Entire home/apt,2840,3,18,2023-08-11,0.16,1,152,1,
5723567,2 bedroom apt. Hammarby Sjöstad ter,19147433,Pia,,Södermalms,59.30412,18.11362,Entire home/apt,,60,0,,,1,0,0,
5727549,"Charming, soulful house Stockholm, close to lake.",7136111,Susanne,,Älvsjö,59.27554,17.98705,Entire home/apt,1590,2,41,2024-05-27,0.37,2,145,3,
5744579,"Historic home, nice garden close to Stockholm city",26221255,Thomas,,Bromma,59.34068,17.98085,Entire home/apt,3500,1,25,2024-06-25,1.03,1,35,12,
5757636,"Heart of Stockholm, nice view",27209433,Mats,,Kungsholmens,59.32963,18.02948,Entire home/apt,2600,6,10,2023-07-30,0.09,1,252,1,
5776789,One large room close to subway,29971851,Katarina,,Hägersten-Liljeholmens,59.29216,17.96809,Private room,400,5,47,2024-06-25,0.42,1,143,5,
5818022,Modern central located - APT,30192980,Elin,,Norrmalms,59.33926,18.03424,Entire home/apt,1021,4,32,2018-06-20,0.29,1,39,0,
5845675,Nice apartment in charming area,481238,Emma,,Hägersten-Liljeholmens,59.29981,18.00533,Entire home/apt,636,2,15,2024-05-26,0.14,1,122,3,
5867835,Charming studio with balcony,22438821,Love,,Hägersten-Liljeholmens,59.30146,18.00628,Entire home/apt,,1,0,,,1,0,0,
5909017,Great place near Solna (Friends Arena) & Stockholm,8249545,Pieter,,Bromma,59.36104,17.95917,Entire home/apt,7000,2,0,,,1,94,0,
5924118,2 Bedroom apartment in Stockholm,30762198,Nathalie,,Enskede-Årsta-Vantörs,59.294046676436295,18.056065242675277,Entire home/apt,2800,1,0,,,2,269,0,
5948850,Eco-Village B&B 12min to city centre,5655406,Uffe (Ulf Nils),,Skarpnäcks,59.28772,18.12194,Private room,620,3,243,2024-06-14,2.31,3,271,34,
5955089,Eco-village Nature B&B 12 min city centre,5655406,Uffe (Ulf Nils),,Skarpnäcks,59.28772,18.12194,Private room,620,2,194,2024-06-14,2.02,3,113,22,
5955651,Eco-Village room B&B 12min to  city centre,5655406,Uffe (Ulf Nils),,Skarpnäcks,59.28772,18.12194,Private room,750,3,240,2024-06-09,2.70,3,286,26,
5961818,Cozy bedroom/kitchen suite,27281864,John,,Skarpnäcks,59.29614,18.1051,Private room,250,30,1,2015-06-02,0.01,2,326,0,
5968420,Hip apartment on Södermalm,342364,Nina,,Södermalms,59.315968345080336,18.069937338144488,Entire home/apt,,5,68,2024-01-06,0.62,1,9,7,
5974467,Soul Corner,15100843,André And Gunilla,,Skarpnäcks,59.26684967872894,18.138782572286118,Entire home/apt,700,2,6,2023-08-13,0.48,1,29,4,
5981665,Spacious apartment on Södermalm,24899546,Sebastiaan,,Södermalms,59.31114,18.06482,Entire home/apt,,10,14,2017-07-23,0.13,1,0,0,
5989626,Elegant flat in historical center with terrace,5939736,Katia,,Norrmalms,59.34466,18.05012,Entire home/apt,,3,17,2024-01-05,0.16,1,0,1,
6007613,Mysig lägenhet i Stockholm,31123665,Oscar,,Norrmalms,59.34154681511023,18.03099094906626,Entire home/apt,2000,3,0,,,1,217,0,
6038131,Explore the Forest from a Colorful Family Home,25938322,Hanna,,Skarpnäcks,59.27956,18.13835,Entire home/apt,1800,4,37,2023-08-12,0.34,1,114,2,
6048949,Bright and cozy apartment in central Stockholm,13861409,Nina,,Kungsholmens,59.3359,18.02804,Entire home/apt,1314,5,0,,,1,268,0,
6054737,Stylish 2 room Old Town flat - MARTA,8547277,Tom,,Södermalms,59.32497,18.07429,Entire home/apt,2635,2,315,2023-11-05,2.87,6,209,5,
6069079,room & bathroom in city center,31503484,Shoaib,,Östermalms,59.35121,18.06422,Shared room,,1,2,2015-05-12,0.02,1,0,0,
6103935,Sea View apartment in Stockholm,21887573,Jenny,,Kungsholmens,59.32939,18.00507,Entire home/apt,,2,0,,,2,0,0,
6126237,Luxury Suite with 4 bedrooms: Prestige,31783855,Residence,,Södermalms,59.32401,18.07244,Entire home/apt,8550,2,86,2024-06-13,0.78,8,250,25,
6151779,Top renovated apartment for 2,3938305,Arnold,,Östermalms,59.34043,18.08529,Entire home/apt,4000,80,20,2023-09-15,0.18,1,89,3,
6161942,Cozy 4br house near the center,30060430,Larissa,,Spånga-Tensta,59.38401,17.88054,Entire home/apt,,3,1,2015-07-29,0.01,1,0,0,
6168772,"Large, bright, unique apartment",30107545,Ylva,,Enskede-Årsta-Vantörs,59.30199,18.03596,Entire home/apt,1400,4,38,2023-07-28,0.35,1,33,5,
6197509,Your cool home in central Stockholm,9907514,Gabriella,,Norrmalms,59.34567,18.05458,Entire home/apt,,6,21,2023-07-02,0.20,1,0,1,
6224078,Charming&stylish 2BR with sunlight balcony Bromma,30674791,Samar,,Bromma,59.34047,17.93537,Entire home/apt,564,30,7,2017-10-20,0.06,1,363,0,
6234004,Natursköna Hässelby,32341237,Familjen Ericson,,Hässelby-Vällingby,59.38458,17.81974,Entire home/apt,3000,2,23,2020-01-06,0.21,1,345,0,
6242152,TWO ETAGE APP AT KUNGSHOLMEN STORA ESSINGEN STOCKH,20737617,Roger,,Kungsholmens,59.32131,17.98745,Entire home/apt,1785,3,84,2023-07-31,0.78,1,39,1,
6242179,Luxurious 3 bedroom penthouse with sea view,471592390,Lisa,,Kungsholmens,59.31905,17.98854,Entire home/apt,2700,5,5,2024-06-25,0.21,1,202,4,
6258323,"Central, 2 bedroom, renovated 22",32513670,Emelie,,Norrmalms,59.337875158426776,18.067737318406913,Entire home/apt,,3,3,2023-09-14,0.23,1,0,2,
6262234,Close to town w big terrace,32540097,Hanna,,Hägersten-Liljeholmens,59.30582,18.0035,Entire home/apt,1750,4,11,2018-07-27,0.10,1,28,0,
6287416,1-bedroom apartment very close to subway,32685182,Birgitta,,Enskede-Årsta-Vantörs,59.29622,18.03982,Entire home/apt,980,4,45,2024-05-12,0.45,1,295,3,
6294330,Two floor apartment at Södermalm,32730118,Ann,,Hägersten-Liljeholmens,59.299618996438205,18.000900207420486,Entire home/apt,,3,14,2017-02-26,0.13,1,0,0,
6310727,Delightful apartment with balcony,3717659,Kenneth,,Skarpnäcks,59.291851,18.106318,Entire home/apt,1490,2,52,2024-06-23,0.47,1,3,6,
6312515,"House in Stockholm, nature & lakes!",32838958,Sofi,,Skarpnäcks,59.27544,18.14469,Entire home/apt,1100,6,26,2024-06-24,0.24,1,167,3,
6321620,Villa Nobel - Stor villa med pool,27149986,Jonas,,Bromma,59.3253,17.92965,Entire home/apt,4590,5,48,2024-01-04,0.44,1,206,6,
6332865,In the city center with patio,32966646,Emelie,,Norrmalms,59.34448,18.04633,Entire home/apt,9656,4,6,2019-03-07,0.06,1,16,0,
6340185,"Cosy, green and artsy apartment",7775558,Gregor,,Kungsholmens,59.3246,18.00542,Entire home/apt,,3,50,2023-04-19,0.45,1,0,0,
6367576,A sweet place,3048459,Jeanette,,Enskede-Årsta-Vantörs,59.27896,18.09451,Entire home/apt,,14,27,2019-01-31,0.25,1,0,0,
6370777,Room at Odenplan,16739269,Ture,,Norrmalms,59.3439,18.05092,Private room,360,2,571,2024-06-23,5.20,1,77,68,
6381131,Big two bed room apartment Söder,33262856,Susan,,Södermalms,59.314,18.05088,Entire home/apt,,2,28,2018-03-19,0.26,2,0,0,
6385046,Welcome ro our roomy and charming family house!,32504025,Anna,,Skarpnäcks,59.28467,18.10566,Entire home/apt,2971,3,26,2024-05-19,0.29,1,35,5,
6401684,Stort ljust rum i lugna Hökarängen,27779227,Katta,,Farsta,59.251,18.08772,Private room,250,5,20,2019-08-11,0.18,1,60,0,
6419382,Great location in Stockholm!,33060751,Pezhman,,Södermalms,59.30736,18.06592,Entire home/apt,,2,159,2024-06-25,1.45,1,3,35,
6426170,Family home close to the city,30533848,Stina,,Bromma,59.34862,17.91045,Entire home/apt,1586,3,16,2023-08-14,0.15,1,20,6,
6435900,Spacious apartment in Stockholm,12276416,Johanna,,Hägersten-Liljeholmens,59.29963,18.00624,Entire home/apt,1500,5,30,2022-07-27,0.28,1,182,0,
6447056,Cozy studio apt in Central Stockhom,33658433,Siem,,Norrmalms,59.33781,18.04696,Entire home/apt,700,500,7,2015-07-29,0.06,1,365,0,
6450135,"Nice apartment, Slussen Södermalm",29535862,Stine,,Södermalms,59.31759,18.06958,Entire home/apt,,3,77,2020-02-29,0.70,1,0,0,
6453524,Parkläge,33552908,Anders,,Östermalms,59.34163,18.09231,Private room,1500,1,36,2024-05-18,0.33,1,14,1,
6488905,Lovely 2 room apt in trendy Hornstull,33911144,Julia,,Södermalms,59.31702,18.03508,Entire home/apt,,5,19,2020-02-27,0.17,1,0,0,
6498805,2 bedroom flat 7 min from central Stockholm,16947253,Jennie,,Östermalms,59.35542,18.08796,Entire home/apt,,2,28,2020-10-26,0.33,1,0,0,
6523045,Ljus Lägenhet i Bromma,34114217,Louise,,Bromma,59.33705,17.94327,Entire home/apt,,4,0,,,1,0,0,
6547267,A green oasis in central Stockholm!,34247166,Fernando,,Östermalms,59.34703,18.10552,Entire home/apt,,1,0,,,1,0,0,
6619461,Stockholm central island apartment,32463326,Astrid,,Kungsholmens,59.32584,18.00949,Entire home/apt,1485,4,68,2024-06-14,0.62,1,53,8,
6639610,"Cozy studio, Amazing view, Nytorget",6977292,Aleksandra,,Södermalms,59.31259,18.08232,Entire home/apt,1400,3,317,2024-06-26,2.88,1,119,29,
6644003,In the middle of the middle of Sö..,34775475,Morten,,Södermalms,59.31092,18.0699,Entire home/apt,1190,90,12,2016-06-19,0.11,2,0,0,
6658825,3 bed flat with balcony in Sofo.,34827539,Åsa,,Södermalms,59.30987,18.07644,Entire home/apt,,3,49,2023-12-30,0.45,1,6,3,
6660656,Cosy cottage just off Main Street,34327565,Saleeban,,Spånga-Tensta,59.3956,17.91016,Private room,,1,0,,,1,0,0,
6666105,Gustavia Apartment Floor 6,34891784,Gustavia,,Södermalms,59.32362,18.07248,Entire home/apt,1650,3,174,2024-06-10,1.67,3,230,35,
6666960,Refurbished Old Town Charm - FLORY,8547277,Tom,,Södermalms,59.32497,18.07437,Entire home/apt,2490,2,345,2024-04-03,3.15,6,44,2,
